"accuracies","n_authors","n_samples","FE_algorithm","n_gram","doc_len"
"0.628125","16","20","POS n-gram","2","1-46"
"0.6708333333333334","16","30","POS n-gram","2","1-46"
"0.68875","16","50","POS n-gram","2","1-46"
"0.7493749999999999","16","100","POS n-gram","2","1-46"
"0.7815624999999999","16","200","POS n-gram","2","1-46"
"0.7956249999999999","16","300","POS n-gram","2","1-46"
"0.81175","16","500","POS n-gram","2","1-46"
"0.5470588235294118","17","10","POS n-gram","2","1-46"
"0.6235294117647058","17","20","POS n-gram","2","1-46"
"0.615686274509804","17","30","POS n-gram","2","1-46"
"0.6929411764705883","17","50","POS n-gram","2","1-46"
"0.7229411764705882","17","100","POS n-gram","2","1-46"
"0.7773529411764706","17","200","POS n-gram","2","1-46"
"0.8111764705882353","17","300","POS n-gram","2","1-46"
"0.8272941176470588","17","500","POS n-gram","2","1-46"
"0.5833333333333334","18","10","POS n-gram","2","1-46"
"0.5972222222222222","18","20","POS n-gram","2","1-46"
"0.6592592592592592","18","30","POS n-gram","2","1-46"
"0.7122222222222222","18","50","POS n-gram","2","1-46"
"0.7516666666666667","18","100","POS n-gram","2","1-46"
"0.7961111111111112","18","200","POS n-gram","2","1-46"
"0.825925925925926","18","300","POS n-gram","2","1-46"
"0.8345555555555555","18","500","POS n-gram","2","1-46"
"0.5368421052631579","19","10","POS n-gram","2","1-46"
"0.5921052631578948","19","20","POS n-gram","2","1-46"
"0.6263157894736842","19","30","POS n-gram","2","1-46"
"0.6989473684210527","19","50","POS n-gram","2","1-46"
"0.7247368421052631","19","100","POS n-gram","2","1-46"
"0.7707894736842105","19","200","POS n-gram","2","1-46"
"0.7982456140350878","19","300","POS n-gram","2","1-46"
"0.812","19","500","POS n-gram","2","1-46"
"0.5549999999999999","20","10","POS n-gram","2","1-46"
"0.5850000000000001","20","20","POS n-gram","2","1-46"
"0.6283333333333334","20","30","POS n-gram","2","1-46"
"0.669","20","50","POS n-gram","2","1-46"
"0.72","20","100","POS n-gram","2","1-46"
"0.7617499999999999","20","200","POS n-gram","2","1-46"
"0.7868333333333333","20","300","POS n-gram","2","1-46"
"0.8051999999999999","20","500","POS n-gram","2","1-46"
"0.5523809523809524","21","10","POS n-gram","2","1-46"
"0.5904761904761905","21","20","POS n-gram","2","1-46"
"0.6238095238095237","21","30","POS n-gram","2","1-46"
"0.6695238095238095","21","50","POS n-gram","2","1-46"
"0.730952380952381","21","100","POS n-gram","2","1-46"
"0.7726190476190476","21","200","POS n-gram","2","1-46"
"0.7860317460317461","21","300","POS n-gram","2","1-46"
"0.7987619047619049","21","500","POS n-gram","2","1-46"
"0.509090909090909","22","10","POS n-gram","2","1-46"
"0.5909090909090909","22","20","POS n-gram","2","1-46"
"0.6409090909090909","22","30","POS n-gram","2","1-46"
"0.6463636363636365","22","50","POS n-gram","2","1-46"
"0.7086363636363636","22","100","POS n-gram","2","1-46"
"0.7365909090909091","22","200","POS n-gram","2","1-46"
"0.7648484848484849","22","300","POS n-gram","2","1-46"
"0.7850909090909091","22","500","POS n-gram","2","1-46"
"0.47826086956521746","23","10","POS n-gram","2","1-46"
"0.582608695652174","23","20","POS n-gram","2","1-46"
"0.5913043478260869","23","30","POS n-gram","2","1-46"
"0.6356521739130435","23","50","POS n-gram","2","1-46"
"0.6786956521739131","23","100","POS n-gram","2","1-46"
"0.722608695652174","23","200","POS n-gram","2","1-46"
"0.7376811594202899","23","300","POS n-gram","2","1-46"
"0.774695652173913","23","500","POS n-gram","2","1-46"
"0.5291666666666666","24","10","POS n-gram","2","1-46"
"0.58125","24","20","POS n-gram","2","1-46"
"0.5958333333333333","24","30","POS n-gram","2","1-46"
"0.6433333333333333","24","50","POS n-gram","2","1-46"
"0.69875","24","100","POS n-gram","2","1-46"
"0.7260416666666666","24","200","POS n-gram","2","1-46"
"0.7508333333333335","24","300","POS n-gram","2","1-46"
"0.7726666666666667","24","500","POS n-gram","2","1-46"
"0.476","25","10","POS n-gram","2","1-46"
"0.556","25","20","POS n-gram","2","1-46"
"0.5493333333333335","25","30","POS n-gram","2","1-46"
"0.6247999999999999","25","50","POS n-gram","2","1-46"
"0.6823999999999999","25","100","POS n-gram","2","1-46"
"0.7285999999999999","25","200","POS n-gram","2","1-46"
"0.7352000000000001","25","300","POS n-gram","2","1-46"
"0.75624","25","500","POS n-gram","2","1-46"
"0.5038461538461538","26","10","POS n-gram","2","1-46"
"0.5846153846153845","26","20","POS n-gram","2","1-46"
"0.5935897435897437","26","30","POS n-gram","2","1-46"
"0.6661538461538462","26","50","POS n-gram","2","1-46"
"0.6880769230769231","26","100","POS n-gram","2","1-46"
"0.7288461538461539","26","200","POS n-gram","2","1-46"
"0.7447435897435898","26","300","POS n-gram","2","1-46"
"0.7587692307692308","26","500","POS n-gram","2","1-46"
"0.5296296296296296","27","10","POS n-gram","2","1-46"
"0.5111111111111112","27","20","POS n-gram","2","1-46"
"0.5975308641975309","27","30","POS n-gram","2","1-46"
"0.6088888888888889","27","50","POS n-gram","2","1-46"
"0.6744444444444444","27","100","POS n-gram","2","1-46"
"0.7094444444444444","27","200","POS n-gram","2","1-46"
"0.7277777777777776","27","300","POS n-gram","2","1-46"
"0.7462222222222221","27","500","POS n-gram","2","1-46"
"0.49285714285714277","28","10","POS n-gram","2","1-46"
"0.5160714285714285","28","20","POS n-gram","2","1-46"
"0.5928571428571429","28","30","POS n-gram","2","1-46"
"0.6114285714285714","28","50","POS n-gram","2","1-46"
"0.6553571428571429","28","100","POS n-gram","2","1-46"
"0.7001785714285715","28","200","POS n-gram","2","1-46"
"0.711190476190476","28","300","POS n-gram","2","1-46"
"0.7317142857142857","28","500","POS n-gram","2","1-46"
"0.48275862068965514","29","10","POS n-gram","2","1-46"
"0.5000000000000001","29","20","POS n-gram","2","1-46"
"0.5517241379310345","29","30","POS n-gram","2","1-46"
"0.5931034482758621","29","50","POS n-gram","2","1-46"
"0.6451724137931034","29","100","POS n-gram","2","1-46"
"0.6910344827586207","29","200","POS n-gram","2","1-46"
"0.7049425287356323","29","300","POS n-gram","2","1-46"
"0.7246896551724139","29","500","POS n-gram","2","1-46"
"0.4633333333333334","30","10","POS n-gram","2","1-46"
"0.5233333333333333","30","20","POS n-gram","2","1-46"
"0.5311111111111111","30","30","POS n-gram","2","1-46"
"0.5833333333333334","30","50","POS n-gram","2","1-46"
"0.6233333333333333","30","100","POS n-gram","2","1-46"
"0.6595","30","200","POS n-gram","2","1-46"
"0.6808888888888888","30","300","POS n-gram","2","1-46"
"0.7136","30","500","POS n-gram","2","1-46"
"0.4580645161290322","31","10","POS n-gram","2","1-46"
"0.4935483870967742","31","20","POS n-gram","2","1-46"
"0.5021505376344086","31","30","POS n-gram","2","1-46"
"0.5561290322580645","31","50","POS n-gram","2","1-46"
"0.5974193548387096","31","100","POS n-gram","2","1-46"
"0.6524193548387097","31","200","POS n-gram","2","1-46"
"0.6691397849462366","31","300","POS n-gram","2","1-46"
"0.6819354838709677","31","500","POS n-gram","2","1-46"
"0.428125","32","10","POS n-gram","2","1-46"
"0.503125","32","20","POS n-gram","2","1-46"
"0.525","32","30","POS n-gram","2","1-46"
"0.555625","32","50","POS n-gram","2","1-46"
"0.601875","32","100","POS n-gram","2","1-46"
"0.6362500000000001","32","200","POS n-gram","2","1-46"
"0.6686458333333334","32","300","POS n-gram","2","1-46"
"0.6866875","32","500","POS n-gram","2","1-46"
"0.44848484848484843","33","10","POS n-gram","2","1-46"
"0.48484848484848486","33","20","POS n-gram","2","1-46"
"0.5111111111111111","33","30","POS n-gram","2","1-46"
"0.5339393939393939","33","50","POS n-gram","2","1-46"
"0.5784848484848485","33","100","POS n-gram","2","1-46"
"0.6290909090909091","33","200","POS n-gram","2","1-46"
"0.6429292929292928","33","300","POS n-gram","2","1-46"
"0.6698787878787879","33","500","POS n-gram","2","1-46"
"0.44411764705882356","34","10","POS n-gram","2","1-46"
"0.488235294117647","34","20","POS n-gram","2","1-46"
"0.5225490196078431","34","30","POS n-gram","2","1-46"
"0.5599999999999999","34","50","POS n-gram","2","1-46"
"0.5997058823529411","34","100","POS n-gram","2","1-46"
"0.6399999999999999","34","200","POS n-gram","2","1-46"
"0.659607843137255","34","300","POS n-gram","2","1-46"
"0.6773529411764706","34","500","POS n-gram","2","1-46"
"0.42000000000000004","35","10","POS n-gram","2","1-46"
"0.49714285714285716","35","20","POS n-gram","2","1-46"
"0.48","35","30","POS n-gram","2","1-46"
"0.5428571428571429","35","50","POS n-gram","2","1-46"
"0.5797142857142857","35","100","POS n-gram","2","1-46"
"0.6234285714285714","35","200","POS n-gram","2","1-46"
"0.6420000000000001","35","300","POS n-gram","2","1-46"
"0.6648571428571429","35","500","POS n-gram","2","1-46"
"0.3805555555555556","36","10","POS n-gram","2","1-46"
"0.46388888888888885","36","20","POS n-gram","2","1-46"
"0.5055555555555556","36","30","POS n-gram","2","1-46"
"0.533888888888889","36","50","POS n-gram","2","1-46"
"0.5683333333333332","36","100","POS n-gram","2","1-46"
"0.6108333333333333","36","200","POS n-gram","2","1-46"
"0.6360185185185185","36","300","POS n-gram","2","1-46"
"0.6536666666666667","36","500","POS n-gram","2","1-46"
"0.4378378378378378","37","10","POS n-gram","2","1-46"
"0.49324324324324326","37","20","POS n-gram","2","1-46"
"0.5009009009009009","37","30","POS n-gram","2","1-46"
"0.5600000000000002","37","50","POS n-gram","2","1-46"
"0.5902702702702702","37","100","POS n-gram","2","1-46"
"0.6095945945945946","37","200","POS n-gram","2","1-46"
"0.6355855855855856","37","300","POS n-gram","2","1-46"
"0.6563783783783783","37","500","POS n-gram","2","1-46"
"0.42894736842105263","38","10","POS n-gram","2","1-46"
"0.46447368421052637","38","20","POS n-gram","2","1-46"
"0.5236842105263158","38","30","POS n-gram","2","1-46"
"0.5173684210526316","38","50","POS n-gram","2","1-46"
"0.5597368421052632","38","100","POS n-gram","2","1-46"
"0.6065789473684211","38","200","POS n-gram","2","1-46"
"0.6378070175438597","38","300","POS n-gram","2","1-46"
"0.6444736842105263","38","500","POS n-gram","2","1-46"
"0.43076923076923074","39","10","POS n-gram","2","1-46"
"0.4717948717948718","39","20","POS n-gram","2","1-46"
"0.5025641025641026","39","30","POS n-gram","2","1-46"
"0.5015384615384615","39","50","POS n-gram","2","1-46"
"0.5599999999999999","39","100","POS n-gram","2","1-46"
"0.6165384615384616","39","200","POS n-gram","2","1-46"
"0.6194871794871795","39","300","POS n-gram","2","1-46"
"0.6403076923076922","39","500","POS n-gram","2","1-46"
"0.3875","40","10","POS n-gram","2","1-46"
"0.445","40","20","POS n-gram","2","1-46"
"0.49250000000000005","40","30","POS n-gram","2","1-46"
"0.5145000000000001","40","50","POS n-gram","2","1-46"
"0.5694999999999999","40","100","POS n-gram","2","1-46"
"0.5857500000000001","40","200","POS n-gram","2","1-46"
"0.6094999999999999","40","300","POS n-gram","2","1-46"
"0.6330500000000001","40","500","POS n-gram","2","1-46"
"0.42439024390243907","41","10","POS n-gram","2","1-46"
"0.4463414634146341","41","20","POS n-gram","2","1-46"
"0.4504065040650406","41","30","POS n-gram","2","1-46"
"0.5151219512195123","41","50","POS n-gram","2","1-46"
"0.5351219512195122","41","100","POS n-gram","2","1-46"
"0.5787804878048781","41","200","POS n-gram","2","1-46"
"0.6032520325203252","41","300","POS n-gram","2","1-46"
"0.623609756097561","41","500","POS n-gram","2","1-46"
"0.41666666666666663","42","10","POS n-gram","2","1-46"
"0.42857142857142855","42","20","POS n-gram","2","1-46"
"0.44761904761904764","42","30","POS n-gram","2","1-46"
"0.47857142857142854","42","50","POS n-gram","2","1-46"
"0.522142857142857","42","100","POS n-gram","2","1-46"
"0.5669047619047619","42","200","POS n-gram","2","1-46"
"0.58515873015873","42","300","POS n-gram","2","1-46"
"0.6115238095238096","42","500","POS n-gram","2","1-46"
"0.4069767441860465","43","10","POS n-gram","2","1-46"
"0.4267441860465116","43","20","POS n-gram","2","1-46"
"0.4449612403100775","43","30","POS n-gram","2","1-46"
"0.48418604651162794","43","50","POS n-gram","2","1-46"
"0.5172093023255813","43","100","POS n-gram","2","1-46"
"0.5584883720930232","43","200","POS n-gram","2","1-46"
"0.5777519379844961","43","300","POS n-gram","2","1-46"
"0.5957209302325582","43","500","POS n-gram","2","1-46"
"0.3795454545454545","44","10","POS n-gram","2","1-46"
"0.4125","44","20","POS n-gram","2","1-46"
"0.4348484848484849","44","30","POS n-gram","2","1-46"
"0.46409090909090905","44","50","POS n-gram","2","1-46"
"0.49909090909090914","44","100","POS n-gram","2","1-46"
"0.5504545454545455","44","200","POS n-gram","2","1-46"
"0.5703030303030302","44","300","POS n-gram","2","1-46"
"0.5784545454545456","44","500","POS n-gram","2","1-46"
"0.3577777777777778","45","10","POS n-gram","2","1-46"
"0.4011111111111112","45","20","POS n-gram","2","1-46"
"0.4311111111111111","45","30","POS n-gram","2","1-46"
"0.46355555555555555","45","50","POS n-gram","2","1-46"
"0.49333333333333335","45","100","POS n-gram","2","1-46"
"0.5349999999999999","45","200","POS n-gram","2","1-46"
"0.5502962962962964","45","300","POS n-gram","2","1-46"
"0.5749777777777778","45","500","POS n-gram","2","1-46"
"0.4","46","10","POS n-gram","2","1-46"
"0.41847826086956524","46","20","POS n-gram","2","1-46"
"0.4253623188405797","46","30","POS n-gram","2","1-46"
"0.4639130434782608","46","50","POS n-gram","2","1-46"
"0.4995652173913043","46","100","POS n-gram","2","1-46"
"0.5308695652173914","46","200","POS n-gram","2","1-46"
"0.5531884057971015","46","300","POS n-gram","2","1-46"
"0.5760869565217391","46","500","POS n-gram","2","1-46"
"0.3574468085106383","47","10","POS n-gram","2","1-46"
"0.40638297872340423","47","20","POS n-gram","2","1-46"
"0.425531914893617","47","30","POS n-gram","2","1-46"
"0.45744680851063835","47","50","POS n-gram","2","1-46"
"0.4882978723404256","47","100","POS n-gram","2","1-46"
"0.534468085106383","47","200","POS n-gram","2","1-46"
"0.5550354609929078","47","300","POS n-gram","2","1-46"
"0.5759148936170213","47","500","POS n-gram","2","1-46"
"0.3729166666666667","48","10","POS n-gram","2","1-46"
"0.421875","48","20","POS n-gram","2","1-46"
"0.41736111111111107","48","30","POS n-gram","2","1-46"
"0.45458333333333334","48","50","POS n-gram","2","1-46"
"0.49833333333333335","48","100","POS n-gram","2","1-46"
"0.5257291666666667","48","200","POS n-gram","2","1-46"
"0.5517361111111111","48","300","POS n-gram","2","1-46"
"0.5671250000000001","48","500","POS n-gram","2","1-46"
"0.3510204081632653","49","10","POS n-gram","2","1-46"
"0.4020408163265306","49","20","POS n-gram","2","1-46"
"0.4224489795918367","49","30","POS n-gram","2","1-46"
"0.43510204081632653","49","50","POS n-gram","2","1-46"
"0.4906122448979592","49","100","POS n-gram","2","1-46"
"0.5178571428571428","49","200","POS n-gram","2","1-46"
"0.5380952380952381","49","300","POS n-gram","2","1-46"
"0.56065306122449","49","500","POS n-gram","2","1-46"
"0.33799999999999997","50","10","POS n-gram","2","1-46"
"0.40499999999999997","50","20","POS n-gram","2","1-46"
"0.41933333333333334","50","30","POS n-gram","2","1-46"
"0.4484","50","50","POS n-gram","2","1-46"
"0.473","50","100","POS n-gram","2","1-46"
"0.5153000000000001","50","200","POS n-gram","2","1-46"
"0.5331999999999999","50","300","POS n-gram","2","1-46"
"0.5509999999999999","50","500","POS n-gram","2","1-46"
"0.85","2","10","POS n-gram","3","1-46"
"0.95","2","20","POS n-gram","3","1-46"
"0.85","2","30","POS n-gram","3","1-46"
"0.9600000000000002","2","50","POS n-gram","3","1-46"
"1.0","2","100","POS n-gram","3","1-46"
"0.9925","2","200","POS n-gram","3","1-46"
"0.9949999999999999","2","300","POS n-gram","3","1-46"
"0.9940000000000001","2","500","POS n-gram","3","1-46"
"0.8","3","10","POS n-gram","3","1-46"
"0.9166666666666667","3","20","POS n-gram","3","1-46"
"0.9444444444444444","3","30","POS n-gram","3","1-46"
"0.9400000000000001","3","50","POS n-gram","3","1-46"
"0.93","3","100","POS n-gram","3","1-46"
"0.9766666666666666","3","200","POS n-gram","3","1-46"
"0.9755555555555556","3","300","POS n-gram","3","1-46"
"0.9840000000000002","3","500","POS n-gram","3","1-46"
"0.775","4","10","POS n-gram","3","1-46"
"0.8875","4","20","POS n-gram","3","1-46"
"0.9083333333333332","4","30","POS n-gram","3","1-46"
"0.9100000000000001","4","50","POS n-gram","3","1-46"
"0.9475","4","100","POS n-gram","3","1-46"
"0.9700000000000001","4","200","POS n-gram","3","1-46"
"0.9708333333333334","4","300","POS n-gram","3","1-46"
"0.985","4","500","POS n-gram","3","1-46"
"0.76","5","10","POS n-gram","3","1-46"
"0.9099999999999999","5","20","POS n-gram","3","1-46"
"0.9266666666666667","5","30","POS n-gram","3","1-46"
"0.9400000000000001","5","50","POS n-gram","3","1-46"
"0.9519999999999997","5","100","POS n-gram","3","1-46"
"0.9800000000000001","5","200","POS n-gram","3","1-46"
"0.9766666666666666","5","300","POS n-gram","3","1-46"
"0.9836","5","500","POS n-gram","3","1-46"
"0.8833333333333334","6","10","POS n-gram","3","1-46"
"0.9249999999999998","6","20","POS n-gram","3","1-46"
"0.9333333333333333","6","30","POS n-gram","3","1-46"
"0.9400000000000001","6","50","POS n-gram","3","1-46"
"0.97","6","100","POS n-gram","3","1-46"
"0.97","6","200","POS n-gram","3","1-46"
"0.9761111111111109","6","300","POS n-gram","3","1-46"
"0.9843333333333332","6","500","POS n-gram","3","1-46"
"0.8142857142857143","7","10","POS n-gram","3","1-46"
"0.9","7","20","POS n-gram","3","1-46"
"0.8857142857142858","7","30","POS n-gram","3","1-46"
"0.9114285714285714","7","50","POS n-gram","3","1-46"
"0.9557142857142857","7","100","POS n-gram","3","1-46"
"0.9757142857142858","7","200","POS n-gram","3","1-46"
"0.9790476190476192","7","300","POS n-gram","3","1-46"
"0.99","7","500","POS n-gram","3","1-46"
"0.8","8","10","POS n-gram","3","1-46"
"0.7875","8","20","POS n-gram","3","1-46"
"0.825","8","30","POS n-gram","3","1-46"
"0.8325000000000001","8","50","POS n-gram","3","1-46"
"0.8875000000000002","8","100","POS n-gram","3","1-46"
"0.915","8","200","POS n-gram","3","1-46"
"0.9395833333333332","8","300","POS n-gram","3","1-46"
"0.95075","8","500","POS n-gram","3","1-46"
"0.7888888888888889","9","10","POS n-gram","3","1-46"
"0.8222222222222222","9","20","POS n-gram","3","1-46"
"0.8518518518518519","9","30","POS n-gram","3","1-46"
